#Changer LED: 1
#Wavelength [nm]	White Std. spectrum	Dark specetrum	Sample spectrum0[s]	Sample spectrum45.745[s]	Sample spectrum95.79[s]	Sample spectrum145.786[s]	Sample spectrum195.781[s]	Sample spectrum245.827[s]	Sample spectrum295.823[s]	Sample spectrum345.868[s]	Sample spectrum395.914[s]	Sample spectrum445.86[s]	Sample spectrum495.905[s]	Sample spectrum545.95[s]	Sample spectrum595.947[s]	Sample spectrum605.945[s]
403.673	40.8282	16.9185	9.6498	1.01153	8.62037	4.14458	4.59216	9.51553	11.7534	8.62037	10.8583	5.03974	13.5437	12.6486	5.48732	8.57561	
403.88	41.3752	20.4971	10.3416	5.29042	11.0505	19.4691	8.83509	12.8229	13.709	12.8229	6.17659	9.27818	9.72126	8.83509	11.4936	9.6548	
404.088	44.735	25.2012	11.3836	13.5378	13.9819	9.98454	9.09623	9.98454	5.54302	12.2053	13.0936	7.76378	6.87547	7.76378	12.6494	10.784	
404.296	42.4009	26.0282	11.7353	8.99172	9.43423	17.3993	10.7617	7.2217	7.2217	10.7617	10.3192	14.7443	12.5318	12.5318	16.5143	10.3635	
404.504	44.4457	25.8785	9.59485	7.97744	11.484	10.169	6.22416	11.0457	7.53912	11.484	8.85408	7.1008	15.4289	4.9092	13.2373	10.9799	
404.712	44.91	22.7092	11.5737	9.53593	16.1094	15.2329	10.4124	13.9182	8.65946	9.97416	16.1094	12.1653	20.0535	16.1094	16.9859	12.2968	
404.919	46.4606	23.9937	13.6503	13.7157	11.9707	12.4069	8.4807	5.8632	7.17195	11.5345	15.897	7.6082	8.04445	15.0244	21.132	11.4908	
405.127	47.6671	18.9625	11.9885	11.4019	13.1399	7.05664	10.9673	9.66377	8.3602	12.7054	10.0983	21.3959	11.8364	18.7887	10.5328	11.7495	
405.335	47.9411	14.6129	14.4402	12.2811	8.39466	17.463	7.09919	16.1675	8.82648	9.25831	11.4174	14.0084	7.53101	13.1447	14.0084	12.0868	
405.542	47.8151	12.2109	13.0578	12.6257	13.0578	10.8973	13.0578	13.0578	7.44059	14.354	8.30477	13.9219	16.0824	12.6257	5.71223	11.6967	
405.75	50.2787	10.6985	12.7437	5.26762	10.4235	18.1574	9.56421	19.4464	8.70489	9.56421	13.4311	13.8608	8.70489	11.2828	19.0167	10.1228	
405.958	50.2715	6.59159	13.4557	18.0119	15.0312	12.0505	13.3279	19.2893	18.8635	14.6054	16.7345	15.8828	20.141	15.457	11.1989	13.7112	
406.165	52.6169	7.52768	13.9074	14.9103	13.2033	15.7637	12.3498	16.1905	12.7766	16.1905	14.9103	6.80222	11.4963	16.6172	21.3113	14.6115	
406.373	54.2342	6.17805	15.6618	17.4464	16.1717	14.897	12.7725	18.2962	10.648	21.2705	20.8456	14.0472	20.8456	11.0729	12.7725	15.7893	
406.58	54.4757	10.3117	13.7138	11.2476	12.0907	7.03184	7.03184	11.2476	11.2476	7.87498	15.8849	16.728	13.777	16.3064	15.0417	13.7981	
406.788	54.9352	4.33743	16.624	11.3499	14.3034	21.0543	20.2104	21.0543	15.1473	21.4762	13.0376	21.0543	21.8981	20.2104	24.0078	16.7506	
406.995	56.3399	4.97587	18.7393	14.6418	18.0039	16.7431	15.4823	17.5836	11.7	14.6418	14.2216	18.0039	19.6849	14.6418	19.6849	16.6591	
407.203	57.4573	5.91781	17.468	5.21271	15.7053	20.7417	20.322	20.7417	14.8659	19.4826	21.5811	11.928	10.2491	18.2235	23.2599	16.2509	
407.41	60.3168	4.16499	19.5948	22.0509	12.8141	13.6538	14.4935	22.8907	14.4935	17.4325	15.3332	16.5928	20.7914	20.7914	22.4708	17.8524	
407.617	61.8263	5.31417	20.4808	20.1054	22.191	17.6027	17.1855	20.1054	22.6082	23.4424	19.6883	23.0253	24.2767	23.4424	20.5226	18.6455	
407.825	62.9544	4.2281	19.9146	13.1179	19.7895	25.6271	20.6234	16.0367	27.295	21.4574	16.4537	20.6234	15.6198	21.0404	22.2913	19.1432	
408.032	62.9569	0.84273	19.3415	18.1848	11.162	19.011	18.5979	24.3813	15.2931	19.011	21.4896	21.0765	24.3813	21.9027	17.7717	19.0523	
408.239	66.6361	0.386463	19.4999	15.5325	20.4661	21.6995	14.7103	20.8772	20.4661	21.2884	20.055	19.2327	20.055	13.0657	20.4661	19.1094	
408.447	68.2274	1.54149	22.1548	22.4008	21.5809	22.4008	22.8108	25.2706	24.0407	22.4008	19.531	29.7803	24.4507	20.351	23.6307	22.0318	
408.654	70.7406	1.09764	20.9945	23.288	16.3254	20.0115	15.9158	18.3732	17.5541	14.6871	23.288	22.4689	19.1924	17.5541	21.2402	21.2197	
408.861	71.3333	1.01182	23.8227	27.5558	22.6599	25.9238	22.6599	34.4916	23.0679	33.2677	19.8039	25.1078	24.6998	26.7398	30.0037	24.9038	
409.068	74.555	0.86125	24.3791	28.2994	25.8619	18.5494	18.9556	24.6431	18.5494	20.9869	29.9244	26.2681	25.8619	29.9244	21.3931	23.2009	
409.276	75.3429	-0.226522	25.9853	20.5245	22.9516	26.1876	26.1876	29.0191	20.929	26.9966	18.0975	26.1876	26.9966	27.4011	20.5245	21.8998	
409.483	77.7423	0.971071	27.2911	27.3114	22.456	23.2652	19.6237	33.3806	22.456	24.0745	27.3114	27.3114	27.716	24.0745	29.3344	24.8837	
409.69	80.6928	1.01318	26.1538	24.7265	23.5203	27.1388	26.3347	23.9224	26.7368	22.7162	19.9018	25.1286	30.3553	35.18	21.108	26.1538	
409.897	83.0217	1.70504	29.2402	34.7958	18.2302	28.7352	28.7352	31.1594	26.311	25.5029	25.5029	25.0988	23.8867	26.715	34.7958	27.22	
410.104	83.9091	0.135995	28.239	26.0791	23.2792	24.0792	24.0792	30.8789	24.8791	36.4787	32.4789	28.879	25.6791	31.2789	28.079	28.539	
410.311	86.4804	1.38311	31.088	34.9056	31.3079	26.9107	28.1099	27.3104	28.9094	25.7115	30.1086	26.511	28.5097	26.511	29.7089	29.2092	
410.518	88.2421	-1.02284	32.1442	23.6206	29.5673	33.9283	25.6028	27.1886	29.9638	37.4963	27.9815	28.7744	30.3602	30.3602	26.3957	29.1114	
410.725	92.4101	2.53839	32.6828	30.2709	28.6894	35.0156	35.0156	33.0386	30.2709	28.6894	32.6432	33.434	30.2709	33.434	34.2248	32.2478	
410.932	94.4592	0.80714	32.6615	33.6308	31.6526	30.4656	33.6308	33.2352	30.4656	32.8395	29.2786	31.6526	31.6526	23.3438	38.3787	30.9602	
411.139	97.7046	0.395213	35.8419	35.7826	33.0161	39.3395	31.8305	29.8544	29.8544	30.6448	30.2496	27.4831	34.2017	31.04	34.2017	31.9095	
411.346	99.5755	0.0314118	35.4483	33.2102	36.744	32.4249	33.9955	34.3881	33.9955	36.744	38.3146	35.1734	43.0264	32.4249	33.2102	33.5243	
411.553	103.479	0.581963	37.4108	31.0013	32.9674	38.8657	39.6521	34.1471	32.181	32.181	40.4385	24.7098	32.5742	33.7538	31.7877	32.3579	
411.76	104.846	0.366866	39.0556	36.8505	37.6311	34.5088	34.8991	44.2659	40.7533	39.1922	36.4602	38.0214	38.8019	38.4117	41.1436	37.8067	
411.967	110.479	0.942863	40.3873	32.4002	32.7898	39.4133	35.9067	34.3483	42.1405	36.686	42.1405	35.9067	39.4133	37.4652	39.8029	36.3743	
